Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2023-09-18,185.7766571044922,186.14801905693824,180.20614281849905,181.27381905669424,25627043
2023-09-20,190.00094604492188,191.20789359958542,184.24475097639183,184.4768557304983,33369524
2023-09-21,187.16928100585938,190.83653331932513,186.0551668432191,190.32590002254003,20332556
2023-09-22,184.8946533203125,188.37622485534138,182.34150086129134,186.1944485266538,21193988
2023-09-25,184.6625213623047,186.28725450609863,182.6200025291306,185.6837878621661,11951847
2023-09-26,184.15191650390625,185.73022598934287,183.4556022456357,184.8482307621768,7440011
2023-09-27,185.08035278320312,185.3124575576157,183.17709079970982,185.03392899501037,6736870
2023-09-28,186.38011169433594,189.8152591139229,183.64127851520107,185.7766450192306,50185120
2023-09-29,185.45169067382812,187.44778580795298,184.84822400533903,186.56579061302688,16293959
2023-10-03,185.26602172851562,185.68380746199506,182.80570277971404,184.5232836653576,10830728
2023-10-04,184.75538635253906,185.1267482966779,181.41307218908918,184.6625387832293,14120040
2023-10-05,182.52719116210938,185.21960074440537,181.36666734792138,185.21960074440537,14575590
2023-10-06,182.94497680664062,183.31633876036722,180.90245772804343,182.89855302078718,12857229
2023-10-09,182.2022247314453,182.8056914015157,179.88117728263708,182.43432947632613,7853369
2023-10-10,183.78054809570312,184.33760519226726,181.69160523341327,182.202238544172,7440527
2023-10-11,184.29116821289062,184.89463488550703,183.2234920485541,183.2234920485541,10031916
2023-10-12,186.38011169433594,187.54063542842272,183.22349280423973,183.22349280423973,21872719
2023-10-13,187.35498046875,187.91202343849832,185.03393267841997,186.1016089953512,13105921
2023-10-16,188.5155029296875,189.25824105025265,185.77666939124543,185.96235037974887,18336656
2023-10-17,192.322021484375,194.0396025805364,188.09772568009774,188.97972104033522,19378328
2023-10-18,191.71853637695312,193.52895071524136,189.3974887210578,193.52895071524136,14923328
2023-10-19,191.0686492919922,192.5541113184654,187.7263349409634,189.3974921164778,13192888
2023-10-20,188.32981872558594,190.511595094714,186.5193901605729,190.511595094714,22081120
2023-10-23,185.45169067382812,190.46514748349713,184.75537644101027,187.54063337228177,6988219
2023-10-25,185.2196044921875,186.10159977550683,183.64129490626598,184.75539495711936,16817158
2023-10-26,184.708984375,185.683827301644,182.24867932987394,184.5233033810087,11070090
2023-10-27,186.56581115722656,187.35497304127392,184.89465398112978,184.98750155568274,9995487
2023-10-30,186.4729766845703,187.72633393457377,183.50202431444922,186.56581009204234,7679981
2023-10-31,187.67991638183594,188.42265449903817,186.19445431398273,187.0764496302942,7474770
2023-11-01,186.56581115722656,187.86560636821335,186.1480254048401,187.86560636821335,5598615
2023-11-02,188.56190490722656,189.07252402490917,186.5193717702973,187.30853358834267,12924797
2023-11-03,189.76885986328125,191.718545655209,188.56192635704642,188.84044075599212,8684015
2023-11-06,193.29684448242188,193.99315877390507,190.27948255266142,190.32590633873707,9804415
2023-11-07,193.11117553710938,194.13244222820504,191.02223253250122,193.29685652643093,10730361
2023-11-08,192.1827392578125,194.5966344030331,191.8577869306116,194.03957731827447,7435543
2023-11-09,194.78231811523438,195.43220861222625,191.34717048837703,192.46127050701315,13777877
2023-11-10,196.0356903076172,197.75327133560333,194.59665201376825,195.43222354997417,12066023
2023-11-13,197.10336303710938,199.70293915619726,195.6178869214734,196.82483449460887,11352269
2023-11-15,195.10726928710938,199.61010761385643,194.7823311002269,199.61010761385643,19182861
2023-11-16,196.1010284423828,197.6626524629145,194.68137811904302,195.62781166793621,27533260
2023-11-17,198.27781677246094,199.4135340757119,195.81708391422634,196.57423359687,16705395
2023-11-20,198.08853149414062,199.88674934084247,197.6626393137564,198.8456811711731,11156900
2023-11-21,197.75726318359375,198.89298041632395,196.81082974941393,198.75102117776822,9608081
2023-11-22,200.2653350830078,201.21176858634635,197.04745250679923,197.04745250679923,13079580
2023-11-23,199.60281372070312,201.6849789148798,198.04120426649936,200.69122087973707,11382709
2023-11-24,199.1769256591797,200.73854958706073,198.277816729361,199.98139990458165,7250200
2023-11-28,198.9403076171875,202.96264976584715,198.27780709275274,202.96264976584715,15629209
2023-11-29,199.74478149414062,200.12334909564248,197.8992391643196,199.03495641025344,10062023
2023-11-30,197.75726318359375,201.40103768175743,197.0947626679535,199.12958877486892,60354322
2023-12-01,198.9403076171875,201.06978287236026,198.2304825321299,200.17067398623965,20719909
2023-12-04,201.49569702148438,202.6314288346455,200.35997964975311,200.35997964975311,27914088
2023-12-05,210.3921661376953,211.29127505816768,200.21800619648454,202.25283240815514,40709207
2023-12-06,212.37966918945312,214.13057692095853,210.58145133663325,213.8939685486702,29544730
2023-12-07,217.67970275878906,219.95113735883092,212.23771018981935,212.94753530751103,24534268
2023-12-08,216.35470581054688,220.89757509801188,214.31986510250013,219.3832901493333,22206320
2023-12-11,218.57879638671875,220.42433867525176,214.41449509764794,215.78682067417617,19106395
2023-12-12,218.95738220214844,220.8029245225504,217.20647456092482,217.67969128110113,14355329
2023-12-13,224.25741577148438,224.77795708670783,218.24757168897096,218.62613931380847,26878281
2023-12-14,219.667236328125,224.8726209383514,218.7208027626293,224.54136341385583,29972018
2023-12-15,224.63600158691406,225.34582672640323,214.98236813671767,222.41187703994285,41341690
2023-12-18,219.4306182861328,224.21009602853925,219.05203621172657,224.21009602853925,29051897
2023-12-19,221.03953552246094,221.8439952915112,218.4841680912764,219.714520025286,12612164
2023-12-20,214.98236083984375,222.7904371092051,214.083251915294,222.364544928253,20400245
2023-12-21,219.90383911132812,220.70829895662538,210.7707467723562,212.4270054697344,17755207
2023-12-22,219.33595275878906,221.65471183062866,218.15291094239862,220.5189945751795,9735375
2023-12-26,220.8502655029297,223.1690247159062,218.67346553998934,219.57257448688685,6772092
2023-12-27,221.51275634765625,223.216339480449,220.04578158215614,222.41186525508255,10231881
2023-12-28,226.29225158691406,227.09671138269576,221.56008417139037,222.5065176544951,39164340
2023-12-29,224.4940185546875,225.4877765969156,222.1752594171078,225.0618844192261,12665999
2024-01-01,225.48777770996094,226.67081956573196,223.73686998684823,225.1565202137735,5952776
2024-01-02,225.10922241210938,227.23869786903586,223.50027384706564,227.1440487388228,9128513
2024-01-03,224.35205078125,225.91366018722832,222.03329173181044,223.3582927767964,8284439
2024-01-04,228.51637268066406,230.07799666831647,224.3520709297835,225.25117989401573,19663959
2024-01-05,228.3270721435547,231.8761976172887,226.4815297854987,229.0368972383015,16345257
2024-01-08,229.3681640625,232.11281543067435,227.52260718788958,229.41547418426612,13585746
2024-01-09,229.3208465576172,231.54495668195852,228.5636968474763,229.60477950409873,8688409
2024-01-10,226.33956909179688,229.131559511182,225.25117632729135,228.09047686923202,16872195
2024-01-11,228.98959350585938,230.07800074832946,226.38690125504763,227.3806593663708,18812468
2024-01-12,226.6708221435547,229.65208187743065,226.00832158507438,229.51012262969525,11296498
2024-01-15,228.23243713378906,228.56369464172565,224.30474380989224,227.52261199515016,12597366
2024-01-16,226.2449188232422,229.4154622118556,224.9672278907947,228.70563712525774,7478450
2024-01-17,226.3868865966797,228.2797535656175,224.96723636997632,225.72438604583724,13620300
2024-01-18,220.9449005126953,223.07437591493223,213.94129829968784,215.07701562592834,25522629
2024-01-19,222.7904510498047,224.2574259350358,219.95115041055604,222.41188340781014,20931080
2024-01-23,225.20384216308594,233.57978418132433,223.59490814619272,228.09046714595746,27492163
2024-01-24,233.01193237304688,233.7690820859025,222.41187971735664,223.50027250110378,28309825
2024-01-25,232.34942626953125,235.37801060756922,230.07799162636007,231.6396011383616,20651484
2024-01-29,240.34678649902344,241.34054457083627,232.01816873927342,232.30210167999556,26181011
