Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2023-09-18,783.9548950195312,796.4429037589457,782.5352183432113,795.8413607802759,37056288
2023-09-20,752.5062255859375,769.4938238056243,750.9181872750258,769.4938238056243,115474648
2023-09-21,747.5254516601562,755.0326966333096,739.6813661010954,747.3570313672025,72841442
2023-09-22,736.1202392578125,752.8431352836584,733.2809444426666,750.2444576775175,61704250
2023-09-25,736.7698364257812,741.4377864181002,733.8824301432504,733.8824301432504,40208754
2023-09-26,739.9700927734375,741.1009818735135,733.8824658163039,733.8824658163039,27575308
2023-09-27,734.772705078125,737.4916910877917,729.0700893951089,732.9199644546211,39338538
2023-09-28,733.2568359375,739.9460058842934,730.6822436317968,738.2135737833627,55354188
2023-09-29,734.508056640625,738.9113042157786,732.5831191233798,733.2568002588707,32053782
2023-10-03,725.7255249023438,734.8448928382883,724.7389709328502,734.8448928382883,38971694
2023-10-04,736.0720825195312,738.6947864394098,716.6783131627953,719.4454108970147,54649430
2023-10-05,739.0557250976562,746.6592520670513,737.5398249984147,738.718884517573,48512674
2023-10-06,738.2376708984375,743.5071641954468,736.2164511277501,743.0259297849643,17759356
2023-10-09,729.671630859375,736.2886036041838,727.6263847382522,735.3261348413025,16454972
2023-10-10,733.8102416992188,735.8073761498854,729.1663181257107,731.7409690862019,33266292
2023-10-11,740.908447265625,742.13561844493,735.5667573419594,736.3367206089364,31333360
2023-10-12,745.8411254882812,746.8757912004935,737.0585976600538,739.224152467014,22025336
2023-10-13,739.0557250976562,745.3358574754715,736.2645420976421,741.1009712846432,39745300
2023-10-16,736.0961303710938,738.4301054745094,731.7169090568975,737.0104874848001,17856084
2023-10-17,741.6784057617188,748.6803895149582,738.6947760922133,748.6803895149582,32902558
2023-10-18,731.35595703125,741.6784110977611,730.5619085466495,741.6784110977611,31216200
2023-10-19,729.0460205078125,734.4839926489489,723.3915163875012,724.4502672992404,30252364
2023-10-20,732.82373046875,734.8448913479663,724.2577350875503,724.2577350875503,21094010
2023-10-23,724.7630615234375,735.6870584520669,721.8996817156735,733.1605779569741,22376136
2023-10-25,720.1672973632812,732.8237858932332,717.7370400855643,731.9575404540934,28311996
2023-10-26,704.2384033203125,718.0016948370699,702.7225032746859,717.6407690521316,55561798
2023-10-27,707.0055541992188,711.2644670330396,705.922776762937,707.1739744959755,31940532
2023-10-30,714.6812133789062,717.0151885277836,703.5165985203644,704.166253227556,23310982
2023-10-31,710.5426025390625,723.7765487428039,709.3395165205405,723.7765487428039,32634824
2023-11-01,709.5801391601562,710.9997571751137,703.6850176242377,703.6850176242377,33877466
2023-11-02,710.662841796875,717.2798142530843,706.0430036854256,714.6330252706006,45225154
2023-11-03,714.031494140625,717.7129488079108,713.0209137158325,716.0767402064027,18095340
2023-11-06,719.2047729492188,720.8890932605752,713.6705776404759,720.8890932605752,25593730
2023-11-07,715.7158203125,718.9641523260211,710.8793913723741,718.9641523260211,41952848
2023-11-08,717.78515625,718.6994545678739,712.7081100908781,714.1277280007819,31399546
2023-11-09,714.9458618164062,718.2904172288546,713.9111961600419,715.1142820989701,22116740
2023-11-10,717.7610473632812,719.9266019815412,712.2509374434801,712.2749639148036,14015186
2023-11-13,716.4617919921875,719.9025709267424,715.0662004954276,718.0498302517283,20605914
2023-11-15,723.9690551757812,727.1211053016585,722.116314453787,723.824661355601,41245460
2023-11-16,725.869873046875,730.9950309972894,723.6562066242093,726.5195277179007,29713838
2023-11-17,724.3058471679688,725.4608214186159,716.5579854675416,717.0392198432753,23701874
2023-11-20,724.3539428710938,728.1075944167509,722.5974844339729,728.1075944167509,19331452
2023-11-21,730.48974609375,732.4387689438382,727.6745365559605,730.9950657199016,24959972
2023-11-22,727.89111328125,731.4762860539383,723.5600036927727,731.4762860539383,29123650
2023-11-23,732.1019287109375,733.3290412052178,725.942104788048,725.942104788048,13046220
2023-11-24,737.2991943359375,737.8045139412679,731.4040730810983,732.0537277562146,16469192
2023-11-28,735.6389770507812,739.7775811404424,734.2674707601492,738.7910271230152,28489338
2023-11-29,750.3165893554688,752.1693299548399,737.7322986697183,738.165421357158,34042488
2023-11-30,750.148193359375,756.7169958112313,742.1356289878328,755.1289575651123,69491440
2023-12-01,748.511962890625,753.4927269513807,746.9238659463001,749.7150488349829,22153536
2023-12-04,774.4986572265625,775.7498549210968,757.294527379522,764.2002292895172,50662456
2023-12-05,781.3802490234375,788.743158626756,777.91538494213,787.5400726617975,52230820
2023-12-06,783.3533935546875,788.4784930090145,777.9876181517063,788.4784930090145,38613060
2023-12-07,784.6285400390625,786.3369455176097,777.7709503979206,782.0058362705728,20450386
2023-12-08,795.5767211914062,796.442966646863,784.6286381151427,784.6286381151427,33728038
2023-12-11,794.5180053710938,800.629658837713,792.5930677445133,794.0608561825546,23187620
2023-12-12,786.625732421875,797.0444688503757,785.3023378320858,796.057914840214,36581476
2023-12-13,784.8451538085938,787.299437371808,777.2416271870596,785.591031843064,29346914
2023-12-14,794.1089477539062,798.3437751784244,791.6305788735917,792.1118132680438,35172366
2023-12-15,797.1888427734375,802.6989529756476,792.4005254032128,794.0367340586441,138837130
2023-12-18,796.77978515625,801.1108948245994,794.4939217201767,799.1859571942219,18014754
2023-12-19,795.4323120117188,798.1994096743185,791.1733995320816,794.0367205721301,24008446
2023-12-20,797.4053955078125,803.1561230518729,791.3658803301219,797.8866299046186,34232520
2023-12-21,811.697998046875,813.1657863906253,794.1570285492702,797.4053605854511,36589240
2023-12-22,804.0704345703125,811.3130353294209,802.2658056845975,810.2061727817437,48578850
2023-12-26,809.6527709960938,811.3370913507721,802.9636600116312,805.2254381329979,18045856
2023-12-27,819.6865844726562,821.2265110688882,807.8000594378906,809.1956509594698,27009078
