Price,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,
2023-09-18,2923.55322265625,2936.0842364939003,2851.6061094848046,2878.5921778349325,897322
2023-09-20,2873.99267578125,2940.6365262220884,2861.2270014969695,2923.5062407214505,575906
2023-09-21,2816.8291015625,2875.0251418625644,2806.5509757611744,2869.4402451176957,585566
2023-09-22,2837.244873046875,2853.4834927027987,2806.69190363315,2825.3241161300734,323540
2023-09-25,2792.189697265625,2837.2446969861685,2786.276182719988,2830.2048532798335,408884
2023-09-26,2848.179931640625,2852.5445428797125,2787.8249617848937,2792.4712125920187,372568
2023-09-27,2821.898193359375,2847.851660831849,2815.9377002292513,2847.851660831849,222370
2023-09-28,2787.778076171875,2833.0207587137966,2778.438596126106,2822.0386484884652,331995
2023-09-29,2869.675048828125,2881.642783515363,2789.7961946627875,2801.904863725651,375842
2023-10-03,2830.580322265625,2876.855376159022,2807.9588671716688,2870.378811904049,387906
2023-10-04,2805.658935546875,2834.709973716729,2793.45654162028,2830.9084128534428,307263
2023-10-05,2831.56591796875,2861.790497734527,2809.742401908227,2834.7104732378034,537209
2023-10-06,2851.606201171875,2858.1767223727315,2837.0571899414062,2853.4834929435483,180660
2023-10-09,2773.792236328125,2862.822651070139,2744.5532827822294,2835.742857812268,976306
2023-10-10,2794.160888671875,2818.8473192685947,2784.0234681074094,2792.4712803842017,467743
2023-10-11,2910.60009765625,2920.1272614411905,2804.25147621439,2815.9375713029804,1048795
2023-10-12,2898.77294921875,2939.9326600279583,2876.902455813603,2925.712038379579,927642
2023-10-13,2908.346923828125,2927.6361401251934,2891.075933422118,2894.783538360403,374642
2023-10-16,2967.059326171875,2979.543360943792,2909.6612280878753,2913.556516430718,966651
2023-10-17,2978.276123046875,2991.9804432892106,2972.2219035143803,2986.864869549709,416816
2023-10-18,2959.691162109375,2988.6484791451257,2955.7958733756286,2975.507436837327,344063
