Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2014-01-01,894.3284301757812,907.2866815668447,893.4147261710481,905.4592735573784,529952
2014-01-02,900.0185546875,909.1557988975254,895.5121914153282,899.6032254052261,1726948
2014-01-03,922.9444580078125,925.8102901098416,891.8155571069017,899.0630308178501,2618174
2014-01-06,930.1715698242188,931.99897824166,912.4785005333899,925.7690385475313,2311810
2014-01-07,916.2785034179688,937.1695831279748,913.3089401021869,930.3374378485214,2897486
2014-01-08,927.28515625,931.9991855600052,917.877985778793,918.7086445894525,2550020
2014-01-09,931.1474609375,936.7751929728619,922.9032355517396,925.6651347099382,2582206
2014-01-10,947.32421875,959.3272920378453,928.2606513028647,938.6438800646417,3369334
2014-01-13,983.8110961914062,990.1448668370713,949.0272737930821,949.0272737930821,3814316
2014-01-14,966.3675537109375,990.4774424737335,963.5640806315139,985.161206576703,2974964
2014-01-15,977.518798828125,987.7358358191957,966.4710020781412,972.8878176308444,3048854
2014-01-16,976.1480712890625,988.5248996018553,965.640224055086,988.4833261295075,2997962
2014-01-17,919.1441650390625,954.4263548753604,916.2368610860044,954.4263548753604,7564756
2014-01-20,971.122802734375,976.023708016076,920.1619255785602,921.5947911680273,6010558
2014-01-21,947.075439453125,971.5590818319145,944.9157473355157,969.3786029691945,3132282
2014-01-22,944.479248046875,953.9487726880396,940.3467433969627,949.8993135861159,2384030
2014-01-23,935.5082397460938,945.5799728836224,929.2160429021402,942.0082025895517,2290762
2014-01-24,933.9505615234375,948.3002027402987,928.26057292218,931.9985349607928,1850266
2014-01-27,927.66845703125,940.1088925612668,923.7157973811804,926.1705664268111,2532948
2014-01-28,920.4913330078125,935.2617991995764,913.7302041172163,928.6670574652724,2852166
2014-01-29,919.4302978515625,931.9955750203202,917.4331441606276,931.9955750203202,1698076
2014-01-30,922.6753540039062,926.5863649349519,911.1918002728086,914.5411785759973,2225250
2014-01-31,932.4323120117188,944.3943067848185,924.0901005584169,925.7960256621825,2174246
2014-02-03,913.0433349609375,933.7636082298573,911.5247225148256,924.5060654948169,1362480
2014-02-04,895.1107788085938,904.9507776673214,878.7592340962373,904.534708344256,2694166
2014-02-05,913.0226440429688,915.3526732976853,890.3885094804757,900.2909814438574,1853650
2014-02-06,905.054931640625,911.1503075120257,892.4688327176833,907.0312612235663,1922652
2014-02-07,892.21923828125,913.272391911071,886.6439485933906,911.1920447768773,1990912
2014-02-10,871.0620727539062,892.0527527057445,867.5463068009676,892.0527527057445,4019270
2014-02-11,874.4529418945312,884.7714822003394,872.0813668901535,873.7456443078828,3568786
2014-02-12,876.01318359375,883.564903165911,871.6652792470434,881.2348741982041,3074348
2014-02-13,887.7877807617188,889.7224621829333,872.2892008749589,876.657928091361,2094350
2014-02-14,901.9964599609375,909.0072672493653,885.4369855606433,889.514382827407,1910062
2014-02-17,900.9566650390625,909.5277355668507,893.3842220487684,898.7099308437316,1670394
2014-02-18,901.206298828125,911.6080335791422,896.9832351509884,900.7902294380843,1526916
2014-02-19,914.4995727539062,921.5935752176294,899.6459178394218,902.870455179348,1072918
2014-02-20,910.9214477539062,924.506071037241,908.1961732682213,917.8489616148306,1587924
