Price,Close,High,Low,Open,Volume
Ticker,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS
Date,,,,,
2014-01-01,110.3543472290039,111.41181065211738,109.73118720327203,111.29851511588626,1265974
2014-01-02,106.9364242553711,110.27877999525558,106.42657142632365,110.05217745729183,1485831
2014-01-03,104.84040069580078,107.42742291795975,104.23613096482048,106.50213381188179,2570514
2014-01-06,104.34941101074219,105.80343159358291,103.48078132514112,105.40688576439216,5415257
2014-01-07,103.99063873291016,105.36912134868297,103.48078584064206,104.9536852318169,3143007
2014-01-08,109.07022094726562,110.16546442705763,104.61375512263142,105.36908909463598,8932578
2014-01-09,111.65729522705078,112.167148205811,109.33464446324002,110.27881237743036,4352671
2014-01-10,109.12691497802734,112.07271379703927,108.16385694164948,112.07271379703927,2878673
2014-01-13,109.6178970336914,110.58094371526528,108.99474850293845,108.99474850293845,2773085
2014-01-14,109.10802459716797,111.7139253229661,108.16385683235086,111.03412914249195,5805721
2014-01-15,111.4873275756836,116.26481387327448,110.86416766798871,113.677792048145,18564061
2014-01-16,114.30096435546875,114.75416956038582,110.48652371145933,112.2615639843162,15021903
2014-01-17,113.61176300048828,117.05770801796632,113.23584427523362,114.86483391593484,6900162
2014-01-20,112.5466537475586,114.69775619183802,111.9409977282555,113.75795303926871,4551231
2014-01-21,109.85256958007812,112.77640223049845,109.58107338334742,112.75552281032638,3477115
2014-01-22,109.35131072998047,110.8549982945753,108.89186161729234,109.81077258956442,2853129
2014-01-23,108.22355651855469,109.72724410957431,107.97293979556873,108.80832037425786,2805631
2014-01-24,107.72232055664062,109.16335711998119,107.36728126961077,107.76409213397868,2902163
2014-01-27,104.00487518310547,107.09578057089503,103.58718492132593,106.92870701556225,3926853
2014-01-28,104.06752014160156,105.94712621067406,103.42010537212326,103.58717891777303,1869607
2014-01-29,104.71497344970703,106.09335293177824,104.1510952798478,104.1510952798478,1727528
2014-01-30,102.81446838378906,105.04911411615625,102.3967780692119,103.58719801513618,5510037
2014-01-31,103.35746002197266,103.58719095401995,102.08350337466305,102.77269617080495,2028867
2014-02-03,102.64739227294922,104.02577155171103,102.08350781281314,102.7518148490153,3314634
2014-02-04,104.13018035888672,104.86113829469637,101.49873051528252,101.49873051528252,5352922
2014-02-05,106.59456634521484,106.84518308178832,103.50366058586654,103.50366058586654,3346367
2014-02-06,111.64860534667969,112.44222706625503,105.88448465364203,105.88448465364203,5588845
2014-02-07,112.60929870605469,112.90167424526787,109.76899723794196,112.35868199608953,2628212
2014-02-10,112.77635955810547,113.27759292156574,111.66948302293248,112.77635955810547,1400555
2014-02-11,112.77635955810547,113.0478556521073,111.10559867576316,112.77635955810547,1921146
2014-02-12,112.73460388183594,112.90167744424815,110.68792406177103,112.46310774955414,3412799
2014-02-13,108.76654052734375,112.17071357733221,108.36974243076924,112.17071357733221,2162133
2014-02-14,108.9336166381836,109.66457460612702,107.24197615398693,109.2677765002378,1941733
2014-02-17,107.03312683105469,109.01715552353276,106.71985914276867,108.99627610973832,2521574
2014-02-18,106.55280303955078,107.24198951725404,105.73830181787615,106.51103145822698,2316373
2014-02-19,106.42748260498047,107.51347348836376,105.96802075629478,107.01225280998479,1218899
2014-02-20,104.86115264892578,107.05402038308452,104.52699912926744,106.00980099100565,2174766
2014-02-21,104.9446792602539,105.75917400370366,104.63141156096957,105.48767788036963,1022484
2014-02-24,105.25794982910156,106.55279223748948,104.90291054418776,104.94468212127686,1189950
2014-02-25,102.81446838378906,105.6338780071849,102.5012006478562,105.4668044307334,2237742
2014-02-26,101.91644287109375,102.68917254879918,100.37098988913168,102.33413321072938,3702994
2014-02-28,101.91644287109375,103.37835905981845,101.33167894498338,101.99997966433112,2362184
2014-03-03,102.06262969970703,102.56385679653525,100.5380562456045,101.9373213321379,2380690
2014-03-04,103.23216247558594,103.58720180534661,102.04174885955335,102.12528565083568,2575377
2014-03-05,105.07000732421875,105.32061770658838,103.31570915383588,103.4618969501893,2684429
2014-03-06,107.38818359375,107.61790817050428,105.25796041688602,105.25796041688602,3405827
2014-03-07,110.60438537597656,111.10561883036074,107.45082873725677,107.45082873725677,3649357
2014-03-10,108.0982437133789,110.47908350390396,107.38817785695471,109.53928033610138,3309344
2014-03-11,106.82429504394531,108.91274655995596,106.32306795479239,107.36728733934949,1988654
2014-03-12,108.80833435058594,109.03805894047493,105.67565677811226,106.09334712110874,1671339
2014-03-13,110.72970581054688,111.8574620205949,108.59948264014918,108.80832779907254,2857175
2014-03-14,110.37464141845703,111.79478562715866,109.22599330530375,111.3144444201279,1600297
2014-03-18,113.06873321533203,113.40288024990818,110.89673924991021,110.89673924991021,3009481
2014-03-19,109.9151840209961,115.15720417704922,109.66456732781242,113.27759809851345,4703870
2014-03-20,108.78746032714844,110.06141083770602,106.97050469562828,109.85256565585078,4293614
2014-03-21,109.87344360351562,110.27025454248458,107.78499181293827,108.78745886993391,2527055
2014-03-24,112.75550842285156,113.61176849102877,110.31201747026435,110.31201747026435,5301925
2014-03-25,114.65599822998047,114.84396398157553,111.8992394390058,112.10808460882362,2123909
2014-03-26,117.26654815673828,117.78866101585109,114.02944843023882,114.8439495892132,4019330
2014-03-27,116.95329284667969,118.97909350429629,115.4913766860962,116.9115212641407,4437037
2014-03-28,119.6056137084961,120.25302854092912,115.13632263312685,117.45451132520733,2001799
2014-03-31,120.60807037353516,121.96556380631087,118.72846408199953,118.72846408199953,2176837
2014-04-01,121.33905029296875,121.96558583665018,117.78868221210736,120.92135993051447,3559789
2014-04-02,119.83534240722656,121.54787515640392,119.04173340060179,121.33903001008707,1461584
2014-04-03,117.1621322631836,120.33658117691301,116.64001937431023,119.89799870212136,3742894
2014-04-04,117.66338348388672,118.8746830194089,114.88573229857549,117.37099512325439,11061864
2014-04-07,118.62405395507812,119.35501203402667,115.51225589165254,117.80955271120511,2242868
2014-04-09,120.35746765136719,120.71250698599961,118.41521014024529,119.25059081142868,3023751
2014-04-10,122.02822875976562,122.59211326111274,118.79112866513658,121.00489508766651,4462459
2014-04-11,122.40410614013672,122.80091692282828,120.10681007525388,121.13015614836803,2898928
2014-04-15,122.29972076416016,123.19776515090341,119.08351294390874,121.54788328589281,4382242
2014-04-16,121.00487518310547,123.42747362763079,119.60561024234717,122.17440282938072,1850340
2014-04-17,121.50611877441406,121.96558070315481,119.60563280399728,121.25550201811022,2279947
2014-04-21,123.6781005859375,124.26286445753486,121.15106661857921,121.50610592355144,2138227
2014-04-22,124.889404296875,125.64124176578977,123.23952245238833,124.26286882381376,4237705
2014-04-23,126.24687957763672,126.87341496015601,124.07488515281186,125.01468822659079,4370472
2014-04-24,126.24687957763672,126.24687957763672,126.24687957763672,126.24687957763672,0
2014-04-25,125.28617858886719,127.12401289015195,124.97291094386775,126.03801583810859,2409633
2014-04-28,123.51104736328125,125.09826566866519,122.84274022268332,124.5343811204451,3350917
2014-04-29,123.92869567871094,124.88937810382888,122.00731808158089,123.42746230662686,1368878
2014-04-30,121.90293884277344,125.2026902653581,120.7751697282793,123.51104934051557,2778923
2014-05-02,123.34391784667969,124.30461300844465,121.96554520849202,121.96554520849202,1361657
2014-05-05,123.82429504394531,124.99382279000552,122.61298297143732,123.21863900769132,1556958
2014-05-06,123.82429504394531,124.57613248828453,123.32306158312157,124.0540196111333,815026
2014-05-07,123.38571166992188,124.47170899577435,122.63387423112204,123.00979295052196,1585768
2014-05-08,122.6965103149414,124.26284874449385,122.36236321539481,123.38569667456554,2029447
2014-05-09,128.9200897216797,129.4839740937248,122.59208515002655,122.59208515002655,4673033
2014-05-12,138.27635192871094,140.80338558505258,129.0662870306234,129.0662870306234,8237761
2014-05-13,138.69406127929688,143.05893008427648,135.7493497150069,139.9053733665788,4950353
2014-05-14,143.39308166503906,144.41642804713985,136.73092871346103,138.67318615083275,6846395
2014-05-15,142.16087341308594,144.24932457899908,138.08839363955533,143.22597840894392,4092349
2014-05-16,144.2702178955078,152.62402336423315,142.03557238324467,149.5331178901839,14234067
2014-05-19,162.4606170654297,164.67437014490417,145.43974050638127,146.08715525220097,11585955
2014-05-20,153.08349609375,163.44221051238569,150.57735427502558,162.8992182170873,11520726
2014-05-21,154.9213104248047,156.46676944107264,148.4262321675406,152.87463075910276,12136258
2014-05-22,162.85743713378906,167.6608753393711,158.76407750083396,158.93115106295335,14514099
2014-05-23,166.19891357421875,167.0760654673005,162.60677561729335,166.44953022179814,5290632
2014-05-26,167.51467895507812,174.09330075746666,162.06382598900012,170.2923294691586,8404997
2014-05-27,164.1731719970703,169.9581853663892,160.9151926629389,168.70511443066223,6135493
2014-05-28,158.88938903808594,164.56997971992982,158.11665942656992,164.15228941607214,7118340
2014-05-29,156.0281982421875,160.35129516870165,154.83779114744948,158.3046153559589,8459707
2014-05-30,154.9213104248047,159.70386886288426,154.12770150302984,155.33900067278037,4130201
2014-06-02,155.9447021484375,157.2395448444814,153.12529215166867,154.9213556434435,4652528
2014-06-03,164.31936645507812,164.94590192408342,156.23705635553037,157.19775172280987,8792311
2014-06-04,163.04542541503906,165.40537326707107,161.01962473347447,164.56999259400504,6610785
2014-06-05,163.71372985839844,166.03190608995206,161.8967743744497,163.73460927612882,9603148
2014-06-06,163.17071533203125,165.90659448182856,162.48152887717575,164.56998040516,7053744
2014-06-09,172.58963012695312,175.11665124170054,163.42132331142597,164.1522813070681,10844180
2014-06-10,175.59698486328125,176.85005565832878,168.78863864228111,173.7591502465906,11167893
2014-06-11,168.8721923828125,176.97539484138008,167.70266457791465,176.26531619397255,7166116
2014-06-12,164.94590759277344,169.5822727721298,163.52576303026805,169.5822727721298,5334343
2014-06-13,162.6277313232422,169.3734275531048,161.2493455963733,165.82305977455636,4402493
2014-06-16,162.6277313232422,164.27760046631167,158.0122455629909,162.48153715945193,3627210
2014-06-17,167.2641143798828,167.84887835065186,161.81324738321413,162.35625251434854,5177391
2014-06-18,164.61175537109375,168.53804177508692,162.92010195049198,167.82796314220764,4239276
2014-06-19,160.8733673095703,166.24068857292386,160.1215300981985,165.4053082283363,4308309
2014-06-20,161.37461853027344,164.90409322984917,159.13997331104144,159.26527527788315,3825862
2014-06-23,162.0220947265625,162.89924706784603,160.10071644253637,160.33045379807896,1701418
2014-06-24,163.5257568359375,164.9667935083462,161.22846012432151,161.64615043552442,2885722
2014-06-25,166.17811584472656,167.18057018087868,163.90169823507202,164.5282337885294,3068966
2014-06-26,162.18911743164062,168.35004856046726,161.52082323552096,166.7001797368166,4248179
2014-06-27,159.0773468017578,163.8390134777354,158.72230751189153,163.06628390494308,3787517
2014-06-30,160.78990173339844,161.27024307577065,159.1400197890573,159.9754004703647,3441503
2014-07-01,160.5810546875,163.88080579074386,160.22601535271167,162.35623861454422,4739271
2014-07-02,164.38198852539062,164.71614836486089,161.14488917184684,162.0638127967719,4498375
2014-07-03,165.44711303710938,167.78618102130608,164.19404226845705,165.1964963339999,5264060
2014-07-04,164.6326141357422,165.96922807223308,162.16824414055137,165.96922807223308,2548987
2014-07-07,165.71864318847656,166.99259363281732,163.73461406397684,164.6326457498972,2867565
2014-07-08,157.6363525390625,166.24077722628525,155.73586634038602,165.61424163372388,4326868
2014-07-09,152.7493133544922,160.3930390216083,151.6215447001141,158.0957428897884,5650039
2014-07-10,154.50364685058594,158.72232163283815,149.11544427085056,152.89553656887384,5572244
2014-07-11,151.49624633789062,156.63383089240398,149.28248054647506,156.13259753479076,3400029
2014-07-14,149.63755798339844,153.12527472443557,147.11053663191424,151.53804385135132,2915555
2014-07-15,152.2272491455078,153.52207899887446,149.32429619073315,150.78621237721586,4477265
2014-07-16,152.58226013183594,154.06506833176292,149.992587943046,152.66580328985017,3625393
2014-07-17,157.34390258789062,157.76159278563188,151.43357609233718,151.43357609233718,3299444
2014-07-18,156.88446044921875,157.4692242498392,152.770208937344,157.00976242546068,4824302
2014-07-21,158.07485961914062,159.32793020590546,156.65470275662594,156.65470275662594,2435981
2014-07-22,161.87591552734375,162.39802854703834,158.34643916234842,158.34643916234842,4662386
2014-07-23,160.72720336914062,164.36111364895552,159.7665208912973,162.85742619707023,4292684
2014-07-24,160.91517639160156,161.81320792201987,160.39306355451006,160.49748612192835,3722152
2014-07-25,157.46922302246094,161.4790519405816,156.3623464179685,160.49747731135443,9210428
2014-07-28,152.1855010986328,157.59458417702754,151.62161650440183,157.5737047556077,4071310
2014-07-30,153.41761779785156,153.7935492058406,151.70509803654292,152.45693535873235,2970292
2014-07-31,153.584716796875,155.27635728521875,152.66579310759235,153.4176304919906,5715183
