Price,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Date,,,,,
2014-01-01,1686.9676513671875,1690.5432504586822,1664.7989369999207,1686.7292780944213,51796
2014-01-02,1650.5919189453125,1695.215443577853,1645.7291273054955,1678.6246399891802,81220
2014-01-03,1646.873046875,1671.902237879283,1625.800875060508,1640.0079438996718,78848
2014-01-06,1644.1082763671875,1652.2129680991275,1627.5174723666926,1646.20591472876,65748
2014-01-07,1611.59375,1653.9765817912826,1603.7751543067884,1648.5893233034703,98004
2014-01-08,1621.7486572265625,1632.3801281858514,1603.2508684766583,1616.1707460718565,84069
2014-01-09,1610.020751953125,1620.9382009256103,1597.6729469983918,1620.9382009256103,332263
2014-01-10,1594.0498046875,1613.1672714292272,1567.2089507524622,1606.3497725131717,251293
2014-01-13,1591.9046630859375,1613.2152134225892,1575.0754843571847,1592.5720617872958,152716
2014-01-14,1571.3565673828125,1592.333414762923,1558.0076645045606,1583.275230666966,87817
2014-01-15,1630.568603515625,1640.008208927044,1564.9683449944669,1575.4090483719235,132016
2014-01-16,1665.943359375,1673.3806532801996,1618.4594653742624,1632.6188168541435,214732
2014-01-17,1639.2930908203125,1674.3339639264032,1627.1360532120768,1666.7060187604516,285994
2014-01-20,1639.0068359375,1644.7755154620506,1606.6357933643799,1639.5313036736209,242621
2014-01-21,1620.69970703125,1640.0079400463303,1617.3147603651587,1640.0079400463303,223992
2014-01-22,1615.884765625,1624.7522983174651,1590.4265455361103,1624.7522983174651,664324
2014-01-23,1626.70703125,1649.4478195448303,1598.0545156032908,1616.2186066249187,70498
2014-01-24,1620.69970703125,1651.4498559071187,1612.833389876958,1631.426503150739,140784
2014-01-27,1620.98583984375,1629.0428092291056,1584.7531054271824,1596.1473003509059,157548
2014-01-28,1615.9801025390625,1629.9964041189871,1592.3811490427508,1614.2637684547792,63905
2014-01-29,1624.1322021484375,1648.5893197307723,1594.3355472950038,1621.9868429989901,100701
2014-01-30,1607.7322998046875,1630.3777593234097,1585.1821663105634,1602.8217874093575,227549
2014-01-31,1631.1407470703125,1640.0082802592312,1599.9615664389476,1635.1454882882676,95706
2014-02-03,1611.451171875,1656.169908249147,1597.8638942584932,1644.775711471886,84364
2014-02-04,1596.2427978515625,1637.1476756947366,1587.5660337983322,1599.9614442724333,91012
2014-02-05,1601.53466796875,1608.6381448258378,1587.5659711303151,1597.2915539457263,577216
2014-02-06,1617.8394775390625,1623.7988096354934,1573.5497679556702,1620.7476781594028,150039
2014-02-07,1648.6373291015625,1658.1245391078944,1613.3103623752488,1613.3103623752488,78752
2014-02-10,1644.6324462890625,1668.8511927766872,1640.1510755596375,1657.1709030400698,51216
2014-02-11,1620.318359375,1650.7825315593332,1613.3102088739554,1650.7825315593332,50543
2014-02-12,1626.3731689453125,1634.2872084020905,1617.1243322345072,1626.1825168785094,77023
2014-02-13,1609.92529296875,1634.859159493328,1598.0543510590321,1630.0916942455385,89929
2014-02-14,1588.8531494140625,1611.4986097623996,1574.3123801377617,1609.925322922718,70557
2014-02-17,1589.9498291015625,1601.7254462363571,1580.4148975927076,1592.4288880152235,31840
2014-02-18,1612.2615966796875,1623.7988405594544,1595.8138397803036,1597.1010322590055,76714
2014-02-19,1627.08837890625,1635.2407920946764,1617.4581211352381,1625.705860362346,71257
2014-02-20,1622.892822265625,1636.1940031817674,1597.3391630712447,1614.645084460459,92694
2014-02-21,1716.2398681640625,1728.9690942331667,1611.4510690161298,1620.9382788556811,274804
2014-02-24,1752.66357421875,1759.1949794546133,1688.7795288943819,1702.9388798406176,157657
2014-02-25,1778.979736328125,1791.6135197966216,1748.7063306583311,1752.5203030261791,148155
2014-02-26,1758.33642578125,1776.357466839418,1733.6886549011122,1767.0131888409046,219350
2014-02-28,1753.6644287109375,1777.3111036863615,1741.2214138348893,1765.6308134394958,226586
2014-03-03,1741.7933349609375,1760.0527491603373,1735.7386776992703,1749.4690001559222,46525
2014-03-04,1790.2308349609375,1798.1924782601116,1738.7422127810767,1744.1770763427864,144401
2014-03-05,1809.6820068359375,1821.1716441323729,1769.0632279993715,1801.0529649548887,199776
2014-03-06,1868.894287109375,1876.1408117393053,1806.9648374495393,1806.9648374495393,131172
2014-03-07,1881.9571533203125,1905.0793628037918,1851.9698395371663,1851.9698395371663,182120
2014-03-10,1897.2127685546875,1915.5675094993678,1861.7428741695173,1861.7428741695173,178005
2014-03-11,1910.1326904296875,1925.96065192032,1881.2895254133941,1897.451186195824,180057
2014-03-12,1873.0894775390625,1910.1327776638004,1861.5999554966654,1910.1327776638004,102832
2014-03-13,1867.3209228515625,1923.9584366503373,1859.3115574791657,1878.619792883757,135092
2014-03-14,1878.3336181640625,1891.5395902381824,1845.581154636855,1861.2184641925217,174903
2014-03-18,1876.6650390625,1891.348855816673,1869.4662361230764,1887.8685827857153,136012
2014-03-19,1886.81982421875,1895.3059362068566,1873.9953884004897,1873.9953884004897,129451
2014-03-20,1854.1148681640625,1889.9184606414528,1846.5345289435747,1873.6614747532162,112317
2014-03-21,1864.3651123046875,1873.6139488537078,1841.1951833264682,1861.2185385050575,242376
2014-03-24,1881.337158203125,1887.9162836824762,1870.7534083762719,1872.708115732313,297221
2014-03-25,1888.1070556640625,1905.0792799910344,1879.907037997797,1884.5791776287685,392969
2014-03-26,1896.927001953125,1901.2654425744593,1889.8235241637803,1893.7328230087865,170191
2014-03-27,1963.0040283203125,1987.9855023663044,1871.0396602903486,1888.2501418624056,399044
2014-03-28,2047.2449951171875,2061.261296219283,1968.009630540466,1968.009630540466,373217
2014-03-31,2085.241455078125,2092.917120231237,2059.3542134253503,2059.54486546673,279470
2014-04-01,2057.685791015625,2084.3358760853284,2033.1810653792204,2084.3358760853284,85570
2014-04-02,2029.605224609375,2076.0880067950243,2008.3900060733608,2059.8786263405414,184921
2014-04-03,2047.626220703125,2073.56118378642,2015.6842051531576,2030.9400931770226,160503
2014-04-04,2050.201171875,2065.2664120195036,2018.1162166218683,2059.545452429422,96943
2014-04-07,2122.04638671875,2134.680168933097,2052.012372623665,2052.012372623665,186052
2014-04-09,2120.235107421875,2133.9178282556018,2109.12700451358,2123.429402826285,138297
2014-04-10,2141.3544921875,2151.0323524183764,2102.49965486475,2118.661313647861,163427
2014-04-11,2154.17919921875,2173.9641802451033,2107.3151083600405,2107.3151083600405,103340
2014-04-15,2109.269775390625,2154.8945156620166,2100.8315006980442,2154.8945156620166,111024
2014-04-16,2097.684814453125,2131.9151235380496,2085.1939617615935,2120.5686487926137,177450
2014-04-17,2114.466552734375,2123.0002700721116,2080.95112804465,2099.925781851798,207383
2014-04-21,2116.03955078125,2135.6338804380252,2107.6487649891496,2116.7546706023995,112577
2014-04-22,2099.68701171875,2126.1939306788768,2093.8706113504486,2119.233618063324,159728
