Price,Close,High,Low,Open,Volume
Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
Date,,,,,
2014-01-01,473.91680908203125,475.6142890165638,471.391360415587,472.5092167533245,251204
2014-01-02,465.6781311035156,476.73216988598887,462.5316169506633,472.7990777332169,531660
2014-01-03,467.8310241699219,469.81829121357435,462.07627845521586,463.690926610896,1018173
2014-01-06,466.58905029296875,470.14952450874983,463.8565956872905,469.48711892832875,603727
2014-01-07,462.8215026855469,468.57624823182607,460.3788350895523,466.17497150255025,605461
2014-01-08,462.987060546875,465.47111870836056,461.2067986491599,462.0348180363218,564149
2014-01-09,458.84698486328125,463.6908782872136,458.55714774137476,463.6908782872136,854783
2014-01-10,455.2449951171875,461.16535325057714,454.0857984352217,459.8404920648191,985783
2014-01-13,451.85028076171875,457.0667938446768,450.028627635112,455.4107547365439,1488598
2014-01-14,445.8056640625,454.4998677407975,444.81203067732156,451.3533535980171,925057
2014-01-15,451.436279296875,452.2642988661875,445.55731003177345,445.88853807481996,2060042
2014-01-16,457.1495361328125,457.6049872788859,450.64960340965547,451.2706180216118,1221864
2014-01-17,462.78009033203125,466.1749498581307,457.48074564230404,457.89475536686723,1475015
2014-01-20,459.63348388671875,465.5952328333863,454.002962868644,463.608016876688,1549558
2014-01-21,463.52532958984375,464.5189631480883,454.4171146261557,460.2132514212299,1927455
2014-01-22,469.0316162109375,470.1908130899103,457.81196304258026,465.30552877609813,1892894
2014-01-23,469.5697937011719,471.97107023875714,463.81509915258073,469.48701197434264,856175
2014-01-24,468.493408203125,471.01885749074273,460.87561893594045,466.17496378397266,2366263
2014-01-27,476.3181457519531,484.3085529407707,459.6335351204662,466.506136367686,3220246
2014-01-28,471.72271728515625,481.61756037644096,459.1368108301242,481.0793274883718,4204432
2014-01-29,471.63983154296875,475.9455425444882,466.630324264501,471.14304011668685,1073771
2014-01-30,472.30230712890625,474.2895234549341,463.4424890444319,466.63034366189294,1287033
2014-01-31,472.0539245605469,475.1176069987998,467.83104507694327,471.1431232721783,1059275
2014-02-03,471.7641296386719,475.49021754279477,467.66542283647635,471.225896726089,747170
2014-02-04,472.17803955078125,474.62070676790864,468.0793336153697,470.3977777133094,1891501
2014-02-05,471.9710998535156,472.96473332928787,465.0157160614078,472.01249071952736,2423902
2014-02-06,485.6747741699219,487.04102640988873,470.5634199578925,471.97106306064444,1720369
2014-02-07,478.305419921875,488.2416525826189,476.0697574655491,486.37860895872944,927008
2014-02-10,467.0030517578125,480.044360384028,465.88524551945903,476.6495002585575,1255220
2014-02-11,465.7194519042969,471.4327545858534,465.18121915957045,467.830890950487,1580976
2014-02-12,471.51568603515625,472.26087321737594,466.50617846898757,467.7067662411686,1646508
2014-02-13,461.413818359375,473.62710471343655,460.0061752481972,473.62710471343655,486480
2014-02-14,463.89788818359375,466.5475604816813,458.143143006098,461.20682502143995,749383
2014-02-17,463.89788818359375,468.65899993201975,462.0348444559488,462.0348444559488,380480
2014-02-18,465.5538635253906,468.65893598109574,463.64942919354917,463.69082005196753,237065
2014-02-19,462.61444091796875,466.0506910457947,461.3310209777376,465.7609044761044,456096
2014-02-20,458.76422119140625,462.7801463285751,457.9775925118946,462.11769025847946,651988
2014-02-21,459.84063720703125,461.53811771639096,456.9425687799524,461.53811771639096,669715
2014-02-24,459.46795654296875,461.7864006103286,458.06031354333555,459.7577430995299,540669
2014-02-25,459.09539794921875,461.1240557261212,457.8947596291502,459.964808271235,541460
